t,theta,omega,drive_force_c
16.98,-0.12251038783764566,0.15705566258650075,0.6111111111111112
16.990000000000002,-0.12094303527057755,0.15642207080260914,0.6111111111111112
17.0,-0.11938180215165997,0.15583183714029236,0.6111111111111112
17.01,-0.11782625364665111,0.15528516669301165,0.6111111111111112
17.02,-0.1162759530319988,0.15478225429110545,0.6111111111111112
17.03,-0.11473046186076273,0.15432328444685256,0.6111111111111112
17.04,-0.11318933996261901,0.15390843135447355,0.6111111111111112
17.05,-0.11165214544385568,0.15353785889012947,0.6111111111111112
17.06,-0.11011843468737714,0.15321172061192306,0.6111111111111112
17.07,-0.10858776261277374,0.15293015969756993,0.6111111111111112
17.080000000000002,-0.10705968277297156,0.1526933088867713,0.6111111111111112
17.09,-0.10553374722055506,0.15250129052411526,0.6111111111111112
17.1,-0.1040095070558435,0.15235421645368707,0.6111111111111112
17.11,-0.1024865124345261,0.15225218801745183,0.6111111111111112
17.12,-0.10096431256765756,0.15219529605525428,0.6111111111111112
17.13,-0.09944245572166244,0.15218362090481896,0.6111111111111112
17.14,-0.09792048927933104,0.15221723239570903,0.6111111111111112
17.150000000000002,-0.0963979601803636,0.1522961897883477,0.6111111111111112
17.16,-0.09487441448225818,0.15242054179937536,0.6111111111111112
17.17,-0.09334939794807798,0.1525903265680149,0.6111111111111112
17.18,-0.09182245617878353,0.15280557164565078,0.6111111111111112
17.19,-0.09029313461322826,0.15306629399582947,0.6111111111111112
17.2,-0.088760978528163,0.15337249999425892,0.6111111111111112
17.21,-0.08722553303859158,0.1537241854288211,0.6111111111111112
17.22,-0.08568634346676877,0.1541213355046388,0.6111111111111112
17.23,-0.08414295518535819,0.1545639248141914,0.6111111111111112
17.240000000000002,-0.0825949137924356,0.15505191735476628,0.6111111111111112
17.25,-0.08104176550427984,0.1555852665464692,0.6111111111111112
17.26,-0.07948305715537118,0.1561639152322252,0.6111111111111112
17.27,-0.07791833619839522,0.156787795677777,0.6111111111111112
17.28,-0.07634715070423835,0.15745682957168683,0.6111111111111112
17.29,-0.07476904951889966,0.15817092804838473,0.6111111111111112
17.3,-0.07318358253967418,0.15892999171290534,0.6111111111111112
17.31,-0.07159030042000018,0.15973391059150926,0.6111111111111112
17.32,-0.0699887551680754,0.1605825642330481,0.6111111111111112
17.330000000000002,-0.06837850018259872,0.1614758217147012,0.6111111111111112
17.34,-0.06675909025276854,0.16241354164197624,0.6111111111111112
17.35,-0.06513008155828101,0.1633955721487105,0.6111111111111112
17.36,-0.0634910317130165,0.16442175090931518,0.6111111111111112
17.37,-0.06184150019084938,0.16549190525049243,0.6111111111111112
17.38,-0.06018104793168219,0.166605852026859,0.6111111111111112
17.39,-0.05850923787481555,0.16776339777749633,0.6111111111111112
17.400000000000002,-0.05682563510868086,0.16896433876913336,0.6111111111111112
17.41,-0.05512980687083861,0.17020846099614786,0.6111111111111112
17.42,-0.05342132254797648,0.17149554018056762,0.6111111111111112
17.43,-0.05169975367717881,0.1728253417725968,0.6111111111111112
17.44,-0.04996467430488804,0.17419762109789796,0.6111111111111112
17.45,-0.048215660810277304,0.17561212327039133,0.6111111111111112
17.46,-0.046452292121886805,0.1770685832813257,0.6111111111111112
17.47,-0.04467415005676622,0.1785667261421955,0.6111111111111112
17.48,-0.04288081932046965,0.18010626688474504,0.6111111111111112
17.490000000000002,-0.04107188750706005,0.1816869105609648,0.6111111111111112
17.5,-0.03924694509910736,0.18330835224309294,0.6111111111111112
17.51,-0.03740558564672423,0.1849702771242962,0.6111111111111112
17.52,-0.035547405956878615,0.18667236061723902,0.6111111111111112
17.53,-0.033672005899188735,0.18841426823545088,0.6111111111111112
17.54,-0.031778988928347136,0.19019565588841034,0.6111111111111112
17.55,-0.029867962102092555,0.192016169891726,0.6111111111111112
17.56,-0.02793853608121529,0.1938754469671315,0.6111111111111112
17.57,-0.025990325129551788,0.19577311424249044,0.6111111111111112
17.580000000000002,-0.024022947175783432,0.19770878929691005,0.6111111111111112
17.59,-0.022036024178394075,0.1996820804238566,0.6111111111111112
17.6,-0.0200291817744905,0.20169258636251702,0.6111111111111112
17.61,-0.018002049792712662,0.20373989666814757,0.6111111111111112
17.62,-0.015954262348791687,0.2058235917818334,0.6111111111111112
17.63,-0.013885457845555638,0.20794324303048276,0.6111111111111112
17.64,-0.011795278972923685,0.21009841262683288,0.6111111111111112
17.650000000000002,-0.009683372712973252,0.2122886536741131,0.6111111111111112
17.66,-0.007549390685850049,0.21451351048404538,0.6111111111111112
17.67,-0.005392988929683408,0.21677251836313735,0.6111111111111112
17.68,-0.003213828168238542,0.21906520384930891,0.6111111111111112
17.69,-0.0010115740600969668,0.22139108494086657,0.6111111111111112
17.7,0.0012141028013373054,0.22374967109649682,0.6111111111111112
17.71,0.003463526887844008,0.22614046323527287,0.6111111111111112
17.72,0.0057370177363803305,0.22856295373664792,0.6111111111111112
17.73,0.008034889790324247,0.2310166266230435,0.6111111111111112
17.740000000000002,0.010357452238014118,0.2335009577378313,0.6111111111111112
17.75,0.012705009182040206,0.23601541453529026,0.6111111111111112
17.76,0.015077859199079769,0.23855945658458053,0.6111111111111112
17.77,0.017476295325665435,0.24113253558611472,0.6111111111111112
17.78,0.019900605058191967,0.2437340953715651,0.6111111111111112
17.79,0.022351070352909404,0.24636357190385622,0.6111111111111112
17.8,0.024827967593268926,0.2490203933240653,0.6111111111111112
17.81,0.027331567260762708,0.25170398041866743,0.6111111111111112
17.82,0.02986213423626209,0.25441374616757473,0.6111111111111112
17.830000000000002,0.032419927415642924,0.25714909629052046,0.6111111111111112
17.84,0.03500519959695729,0.2599094294092078,0.6111111111111112
17.85,0.037618197480436315,0.2626941370473131,0.6111111111111112
17.86,0.0402591616684837,0.2655026036304787,0.6111111111111112
17.87,0.04292832666568314,0.26833420648632117,0.6111111111111112
17.88,0.045625920709956524,0.27118831614801137,0.6111111111111112
17.89,0.04835216568981295,0.2740642964799975,0.6111111111111112
17.900000000000002,0.051107277246755074,0.27696150447894435,0.6111111111111112
17.91,0.05389146442623123,0.2798792909085865,0.6111111111111112
17.92,0.05670492967234821,0.2828170003093374,0.6111111111111112
17.93,0.059547868827864295,0.28577397099828206,0.6111111111111112
17.94,0.06242047113419724,0.2887495350691853,0.6111111111111112
17.95,0.06532291922166401,0.29174301841523276,0.6111111111111112
17.96,0.06825538883311347,0.29475374135797505,0.6111111111111112
17.97,0.07121804903483582,0.2977810181101518,0.6111111111111112
17.98,0.07421106199427231,0.30082415730394085,0.6111111111111112
17.990000000000002,0.07723458283700288,0.3038824623286764,0.6111111111111112
18.0,0.08028875964674916,0.30695523133085184,0.6111111111111112
18.01,0.08337373346537788,0.3100417572141234,0.6111111111111112
18.02,0.08648963829289319,0.31314132763930214,0.6111111111111112
18.03,0.08963660105245015,0.3162532251328899,0.6111111111111112
18.04,0.09281474135231953,0.31937672777966336,0.6111111111111112
18.05,0.09602417171538873,0.3225111084506499,0.6111111111111112
18.06,0.09926499731391594,0.32565563567203354,0.6111111111111112
18.07,0.10253731591081747,0.328809573812667,0.6111111111111112
18.080000000000002,0.10584121785965966,0.3319721830840637,0.6111111111111112
18.09,0.10917678610466236,0.3351427195404011,0.6111111111111112
18.1,0.11254409618070245,0.3383204350785244,0.6111111111111112
18.11,0.11594321617542433,0.34150457760532515,0.6111111111111112
18.12,0.11937420654192568,0.34469439176533856,0.6111111111111112
18.13,0.12283712027877666,0.3478891180588127,0.6111111111111112
18.14,0.12633200272537906,0.3510879938563039,0.6111111111111112
18.150000000000002,0.12985889152827523,0.35429025355637966,0.6111111111111112
18.16,0.13341781664115168,0.35749512858562166,0.6111111111111112
18.17,0.13700880032484292,0.36070184739862937,0.6111111111111112
18.18,0.14063185714732257,0.36390963547801203,0.6111111111111112
18.19,0.14428699396591857,0.36711771546555894,0.6111111111111112
18.2,0.1479742097803825,0.37032530804605096,0.6111111111111112
18.21,0.1516934958430786,0.37353163092641783,0.6111111111111112
18.22,0.15544483555435878,0.3767358998719616,0.6111111111111112
18.23,0.15922820443351235,0.37993732894862736,0.6111111111111112
18.240000000000002,0.16304357011875667,0.38313513052299575,0.6111111111111112
18.25,0.16689089236724108,0.38632851526228595,0.6111111111111112
18.26,0.1707701230550511,0.38951669213435947,0.6111111111111112
18.27,0.17468120617565516,0.3926988684406959,0.6111111111111112
18.28,0.17862407776890377,0.39587425080620625,0.6111111111111112
18.29,0.1825986659126678,0.39904204429748047,0.6111111111111112
18.3,0.18660489073600653,0.40220145309568056,0.6111111111111112
18.31,0.19064266440422387,0.4053516810192407,0.6111111111111112
18.32,0.1947118911188798,0.40849193152387625,0.6111111111111112
18.330000000000002,0.19881246711778028,0.41162140770257594,0.6111111111111112
18.34,0.20294428067498158,0.414739312285605,0.6111111111111112
18.35,0.2071072121007947,0.41784484764050883,0.6111111111111112
18.36,0.21130113375275433,0.4209372163985255,0.6111111111111112
18.37,0.21552590996634585,0.42401562158260336,0.6111111111111112
18.38,0.21978139707337943,0.42707926613944036,0.6111111111111112
18.39,0.22406744347106933,0.4301273540079678,0.6111111111111112
18.400000000000002,0.2283838896224721,0.43315909012966636,0.6111111111111112
18.41,0.23273056805649112,0.4361736804485693,0.6111111111111112
18.42,0.2371073033678811,0.4391703319112658,0.6111111111111112
18.43,0.24151391221723753,0.44214825246689343,0.6111111111111112
18.44,0.2459502033545412,0.4451066512870143,0.6111111111111112
18.45,0.25041597765886064,0.4480447396863099,0.6111111111111112
18.46,0.2549110279911455,0.45096173000801704,0.6111111111111112
18.47,0.25943513939691815,0.4538568367730926,0.6111111111111112
18.48,0.26398808913038535,0.4567292768546833,0.6111111111111112
18.490000000000002,0.26856964665442734,0.45957826947811864,0.6111111111111112
18.5,0.27317957364060236,0.46240303622091367,0.6111111111111112
18.51,0.27781762396915166,0.465202801012772,0.6111111111111112
18.52,0.2824835437362491,0.4679767901712028,0.6111111111111112
18.53,0.2871770714100719,0.4707242333853059,0.6111111111111112
18.54,0.2918979375905051,0.4734443629122245,0.6111111111111112
18.55,0.29664586522423186,0.4761364141821637,0.6111111111111112
18.56,0.30142056971735126,0.4787996262655566,0.6111111111111112
18.57,0.30622175893539166,0.4814332418730728,0.6111111111111112
18.580000000000002,0.3110491332032989,0.48403650735561105,0.6111111111111112
18.59,0.3159023853054414,0.4866086727043024,0.6111111111111112
18.6,0.32078120048561704,0.4891489915505186,0.6111111111111112
18.61,0.32568525662778813,0.49165672185401355,0.6111111111111112
18.62,0.33061422409866603,0.49413112575226903,0.6111111111111112
18.63,0.3355677658203405,0.4965714695039889,0.6111111111111112
18.64,0.3405455375229987,0.4989770241935109,0.6111111111111112
18.650000000000002,0.34554718774491305,0.5013470657308009,0.6111111111111112
18.66,0.3505723578324462,0.5036808748514553,0.6111111111111112
18.67,0.3556206819400567,0.5059777371167031,0.6111111111111112
18.68,0.3606917870302862,0.5082369429134014,0.6111111111111112
18.69,0.36578529304958907,0.5104577879222797,0.6111111111111112
18.7,0.3709008128743251,0.5126395732989706,0.6111111111111112
18.71,0.3760379522565545,0.514781605347727,0.6111111111111112
18.72,0.3811963101877379,0.5168831962413587,0.6111111111111112
18.73,0.38637547890152507,0.5189436640275064,0.6111111111111112
18.740000000000002,0.39157504387374226,0.5209623326286363,0.6111111111111112
18.75,0.3967945838223978,0.5229385318420432,0.6111111111111112
18.76,0.4020336707076874,0.5248715973398514,0.6111111111111112
18.77,0.4072918699310512,0.5267608710552365,0.6111111111111112
18.78,0.4125687402934777,0.5286057013685579,0.6111111111111112
18.79,0.41786383393119364,0.5304054428300465,0.6111111111111112
18.8,0.4231766967252095,0.5321594567461044,0.6111111111111112
18.81,0.42850686830464235,0.5338671111847827,0.6111111111111112
18.82,0.4338538820467313,0.5355277809757865,0.6111111111111112
18.830000000000002,0.43921726507682424,0.5371408477104709,0.6111111111111112
18.84,0.4445965382683832,0.5387056997418429,0.6111111111111112
18.85,0.4499912165045685,0.5402217325551104,0.6111111111111112
18.86,0.45540080853888953,0.541688348809497,0.6111111111111112
18.87,0.460824817052424,0.5431049582396149,0.6111111111111112
18.88,0.4662627390379198,0.5444709780465739,0.6111111111111112
18.89,0.4717140657999895,0.5457858328981972,0.6111111111111112
18.900000000000002,0.477178282955097,0.5470489549290188,0.6111111111111112
18.91,0.4826548704315633,0.5482597837402844,0.6111111111111112
18.92,0.4881433024745838,0.5494177664040236,0.6111111111111112
18.93,0.4936430479944478,0.5505223578148958,0.6111111111111112
18.94,0.4991535702429098,0.5515730205800722,0.6111111111111112
18.95,0.5046743271068883,0.5525692250935076,0.6111111111111112
18.96,0.5102047713925055,0.5535104497264547,0.6111111111111112
18.97,0.5157443508250708,0.554396180827461,0.6111111111111112
18.98,0.521292508049097,0.5552259127223719,0.6111111111111112
18.990000000000002,0.5268486806282869,0.5559991477143278,0.6111111111111112
19.0,0.5324123010783474,0.5567153960997987,0.6111111111111112
19.01,0.5379827972447574,0.5573741764317596,0.6111111111111112
19.02,0.5435595918587387,0.5579750153937031,0.6111111111111112
19.03,0.5491421030387085,0.5585174478948955,0.6111111111111112
19.04,0.5547297444589985,0.5590010171323168,0.6111111111111112
19.05,0.560321925349871,0.5594252745906615,0.6111111111111112
19.06,0.5659180504975031,0.5597897800423385,0.6111111111111112
19.07,0.5715175202440022,0.5600941015474707,0.6111111111111112
19.080000000000002,0.5771197305796564,0.5603378154715453,0.6111111111111112
19.09,0.582724073448254,0.5605205066276351,0.6111111111111112
19.1,0.588329936327287,0.5606417682256192,0.6111111111111112
19.11,0.5939367028271921,0.5607012018684046,0.6111111111111112
19.12,0.5995437527664922,0.5606984175587061,0.6111111111111112
19.13,0.6051504621717807,0.5606330336990457,0.6111111111111112
19.14,0.610756203277737,0.5605046770917531,0.6111111111111112
19.150000000000002,0.6163603445271129,0.5603129829389651,0.6111111111111112
19.16,0.6219622507519021,0.560057594825845,0.6111111111111112
19.17,0.6275612832996487,0.5597381647884513,0.6111111111111112
19.18,0.6331567997930408,0.5593543533191031,0.6111111111111112
19.19,0.6387481546974978,0.5589058292368594,0.6111111111111112
19.2,0.6443346993406992,0.5583922696841863,0.6111111111111112
19.21,0.6499157819126012,0.5578133601269561,0.6111111111111112
19.22,0.6554907474654205,0.5571687943544489,0.6111111111111112
19.23,0.6610589379136499,0.5564582744793499,0.6111111111111112
19.240000000000002,0.6666196923194948,0.5556815108324297,0.6111111111111112
19.25,0.6721723467677085,0.5548382220719842,0.6111111111111112
19.26,0.6777162344115173,0.553928135132068,0.6111111111111112
19.27,0.6832506859097695,0.5529509850235081,0.6111111111111112
19.28,0.6887750294274054,0.5519065148337106,0.6111111111111112
19.29,0.6942885906354425,0.5507944757266627,0.6111111111111112
19.3,0.69979069271099,0.5496146269429307,0.6111111111111112
19.31,0.7052806563421873,0.5483667357963904,0.6111111111111112
19.32,0.7107578000840514,0.5470505774480638,0.6111111111111112
19.330000000000002,0.7162214400251439,0.5456659351530097,0.6111111111111112
19.34,0.7216708900882857,0.5442126000504139,0.6111111111111112
19.35,0.7271054623248397,0.5426903709650688,0.6111111111111112
19.36,0.7325244669146976,0.5410990544073762,0.6111111111111112
19.37,0.7379272121662941,0.5394384645733433,0.6111111111111112
19.38,0.7433130045165927,0.5377084233445877,0.6111111111111112
19.39,0.7486811485470832,0.5359087602742231,0.6111111111111112
19.400000000000002,0.7540309473419082,0.5340393122676249,0.6111111111111112
19.41,0.7593617020818191,0.5320999239449837,0.6111111111111112
19.42,0.7646727124528891,0.5300904472988719,0.6111111111111112
19.43,0.7699632768617404,0.5280107415065257,0.6111111111111112
19.44,0.7752326924355579,0.5258606729298401,0.6111111111111112
19.45,0.7804802550220759,0.523640115115374,0.6111111111111112
19.46,0.7857052591895913,0.5213489487943447,0.6111111111111112
19.47,0.7909069982464209,0.518987061861796,0.6111111111111112
19.48,0.7960847645791177,0.516554348997409,0.6111111111111112
19.490000000000002,0.8012378492405682,0.5140507120920768,0.6111111111111112
19.5,0.8063655423698547,0.5114760598474505,0.6111111111111112
19.51,0.8114671333816424,0.5088303075802993,0.6111111111111112
19.52,0.8165419109661662,0.5061133772225169,0.6111111111111112
19.53,0.8215891630892456,0.5033251973211136,0.6111111111111112
19.54,0.8266081769922695,0.5004657030382244,0.6111111111111112
19.55,0.8315982392030161,0.4975348361382029,0.6111111111111112
19.56,0.8365586358498605,0.49453254458587675,0.6111111111111112
19.57,0.8414886522876219,0.4914587829566488,0.6111111111111112
19.580000000000002,0.846387573445657,0.4883135120946391,0.6111111111111112
19.59,0.8512546840434305,0.4850966988685307,0.6111111111111112
19.6,0.8560892685905211,0.48180831617156616,0.6111111111111112
19.61,0.8608906113866095,0.47844834292155564,0.6111111111111112
19.62,0.8656579965214917,0.4750167640608674,0.6111111111111112
19.63,0.8703907078752611,0.4715135705562005,0.6111111111111112
19.64,0.8750880293704223,0.467938759068358,0.6111111111111112
19.650000000000002,0.8797492447442513,0.4642923321640267,0.6111111111111112
19.66,0.8843736376820382,0.4605742982350496,0.6111111111111112
19.67,0.8889604921333912,0.45678467113872673,0.6111111111111112
19.68,0.8935090923122248,0.4529234701978248,0.6111111111111112
19.69,0.8980187226967725,0.4489907202005661,0.6111111111111112
19.7,0.9024886680295746,0.4449864514006394,0.6111111111111112
19.71,0.9069182133174906,0.4409106995171893,0.6111111111111112
19.72,0.9113066439545577,0.4367635055899519,0.6111111111111112
19.73,0.9156532457865573,0.4325449158329778,0.6111111111111112
19.740000000000002,0.9199573048804397,0.4282549819357697,0.6111111111111112
19.75,0.9242181079859965,0.4238937606027207,0.6111111111111112
19.76,0.9284349425555796,0.4194613135318431,0.6111111111111112
19.77,0.9326070967440911,0.41495770741477944,0.6111111111111112
19.78,0.9367338594089952,0.4103830139367896,0.6111111111111112
19.79,0.940814520110306,0.405737309776764,0.6111111111111112
19.8,0.9448483691308274,0.40102067659024415,0.6111111111111112
19.81,0.9488346977321198,0.39623320076549207,0.6111111111111112
19.82,0.9527727977578255,0.3913749737262349,0.6111111111111112
19.830000000000002,0.9566619620192578,0.3864460916757073,0.6111111111111112
19.84,0.960501484441614,0.3814466554834997,0.6111111111111112
19.85,0.96429066006398,0.3763767706855531,0.6111111111111112
19.86,0.9680287850393208,0.37123654748417123,0.6111111111111112
19.87,0.9717151566344908,0.3660261007480067,0.6111111111111112
19.88,0.9753490732302236,0.3607455500120749,0.6111111111111112
19.89,0.978929834431295,0.3553950194406071,0.6111111111111112
19.900000000000002,0.9824567411301413,0.34997463780153376,0.6111111111111112
19.91,0.9859290952490996,0.34448453855814476,0.6111111111111112
19.92,0.989346200199591,0.33892485972148645,0.6111111111111112
19.93,0.9927073609053473,0.3332957438427241,0.6111111111111112
19.94,0.9960118838024211,0.327597338013126,0.6111111111111112
19.95,0.9992590768391759,0.3218297938640797,0.6111111111111112
19.96,1.002448249476296,0.3159932675670757,0.6111111111111112
19.97,1.0055787126867766,0.3100879198337237,0.6111111111111112
19.98,1.0086497791658398,0.3041139160004156,0.6111111111111112
19.990000000000002,1.0116607631440937,0.29807142603968334,0.6111111111111112
20.0,1.0146109804129866,0.2919606245054264,0.6111111111111112
20.01,1.0174997486802988,0.2857816906183352,0.6111111111111112
20.02,1.0203263875704942,0.2795348082660157,0.6111111111111112
20.03,1.023090218624727,0.2732201660029719,0.6111111111111112
20.04,1.0257905653008352,0.26683795705062374,0.6111111111111112
20.05,1.0284267529733473,0.2603883792972891,0.6111111111111112
20.06,1.0309981089356488,0.25387163530038137,0.6111111111111112
20.07,1.033503962682397,0.24728793262880458,0.6111111111111112
20.080000000000002,1.0359436455660593,0.24063748365377874,0.6111111111111112
20.09,1.0383164910009903,0.23392050558851532,0.6111111111111112
20.1,1.0406218347510656,0.22713722073421294,0.6111111111111112
20.11,1.0428590149296764,0.220287856480074,0.6111111111111112
20.12,1.0450273719997354,0.2133726453032857,0.6111111111111112
20.13,1.0471262487736708,0.20639182476903906,0.6111111111111112
20.14,1.0491549904134325,0.19934563753050977,0.6111111111111112
20.150000000000002,1.0511129444363079,0.1922343313381483,0.6111111111111112
20.16,1.052999461052065,0.18505815967164943,0.6111111111111112
20.17,1.0548138927510244,0.17781738126581273,0.6111111111111112
20.18,1.0565555945789202,0.1705122602918061,0.6111111111111112
20.19,1.0582239244157834,0.16314306674446555,0.6111111111111112
20.2,1.0598182429759353,0.15571007644231594,0.6111111111111112
20.21,1.0613379138079944,0.14821357102755006,0.6111111111111112
20.22,1.0627823032948702,0.14065383796604988,0.6111111111111112
20.23,1.0641507806537678,0.13303117054736496,0.6111111111111112
20.240000000000002,1.06544271795219,0.1253458679165695,0.6111111111111112
20.25,1.0666574905127932,0.11759823600579629,0.6111111111111112
20.26,1.0677944764161296,0.10978858672367145,0.6111111111111112
20.27,1.0688530568866539,0.10191723840506973,0.6111111111111112
20.28,1.0698326165403536,0.09398451624776047,0.6111111111111112
20.29,1.0707325433847457,0.08599075231242992,0.6111111111111112
20.3,1.0715522288188788,0.07793628552265874,0.6111111111111112
20.31,1.0722910676333322,0.06982146166494473,0.6111111111111112
20.32,1.0729484580102158,0.06164663338867983,0.6111111111111112
20.330000000000002,1.0735238016005575,0.05341216037663309,0.6111111111111112
20.34,1.0740165039461047,0.045118410448741944,0.6111111111111112
20.35,1.074425973890777,0.03676575832605486,0.6111111111111112
20.36,1.0747516241909603,0.02835458664744339,0.6111111111111112
20.37,1.07499287163875,0.01988528621371237,0.6111111111111112
20.38,1.075149137061952,0.01135825598762382,0.6111111111111112
20.39,1.075219845324082,0.00277390309387289,0.6111111111111112
20.400000000000002,1.075204425324366,-0.005867357180891056,0.6111111111111112
20.41,1.07510230999774,-0.014565101388073362,0.6111111111111112
20.42,1.0749129366911423,-0.023318897060879147,0.6111111111111112
20.43,1.0746357470605976,-0.032128302705975595,0.6111111111111112
20.44,1.0742701870149785,-0.040992868175250205,0.6111111111111112
20.45,1.073815707237151,-0.04991213366704466,0.6111111111111112
20.46,1.073271763184655,-0.058885629724757464,0.6111111111111112
20.47,1.072637815089705,-0.06791287723681853,0.6111111111111112
20.48,1.0719133279591895,-0.0769933874367147,0.6111111111111112
20.490000000000002,1.071097771574672,-0.08612666190296737,0.6111111111111112
20.5,1.070190620758702,-0.09531219200229342,0.6111111111111112
20.51,1.0691913556205135,-0.10454945819120079,0.6111111111111112
20.52,1.068099461166449,-0.11383793093990703,0.6111111111111112
20.53,1.0669144279970875,-0.1231770694852477,0.6111111111111112
20.54,1.0656357523306035,-0.1325663217853978,0.6111111111111112
20.55,1.0642629360027633,-0.14200512451989836,0.6111111111111112
20.56,1.062795486466928,-0.1514929030896297,0.6111111111111112
20.57,1.0612329167940506,-0.1610290716168383,0.6111111111111112
20.580000000000002,1.059574745978371,-0.17061303236576186,0.6111111111111112
20.59,1.057820499217017,-0.1802441750475981,0.6111111111111112
20.6,1.055969707508501,-0.1899218776815422,0.6111111111111112
20.61,1.0540219084044329,-0.19964550535253822,0.6111111111111112
20.62,1.051976646032265,-0.2094144101709932,0.6111111111111112
20.63,1.0498334710952977,-0.21922793127274945,0.6111111111111112
20.64,1.047591940872673,-0.22908539481911255,0.6111111111111112
20.650000000000002,1.045251619219381,-0.23898611399682665,0.6111111111111112
20.66,1.0428120770368663,-0.24892938822798602,0.6111111111111112
20.67,1.0402728923411737,-0.25891450289012924,0.6111111111111112
20.68,1.0376336500935073,-0.26894072974834177,0.6111111111111112
20.69,1.0348939429055128,-0.27900732590867416,0.6111111111111112
20.7,1.0320533710426343,-0.28911353381283145,0.6111111111111112
20.71,1.0291115424241053,-0.2992585812382013,0.6111111111111112
20.72,1.026068072622958,-0.3094416812978255,0.6111111111111112
20.73,1.022922584879164,-0.3196620324226928,0.6111111111111112
20.740000000000002,1.019674710863899,-0.32991881725985145,0.6111111111111112
20.75,1.0163240902218909,-0.34021120315917036,0.6111111111111112
20.76,1.0128703709827303,-0.35053834180790155,0.6111111111111112
20.77,1.0093132100236941,-0.36089936864692956,0.6111111111111112
20.78,1.005652273069736,-0.3712934028708007,0.6111111111111112
20.79,1.0018872346934957,-0.3817195474276939,0.6111111111111112
20.8,0.9980177783152896,-0.3921768890194498,0.6111111111111112
20.81,0.9940435963292397,-0.40266449796509535,0.6111111111111112
20.82,0.9899643909776806,-0.41318142714082357,0.6111111111111112
20.830000000000002,0.9857798735592154,-0.42372671278166546,0.6111111111111112
20.84,0.9814897653184889,-0.4342993737242886,0.6111111111111112
20.85,0.977093797646565,-0.44489841120830226,0.6111111111111112
20.86,0.9725917120809373,-0.45552280887623103,0.6111111111111112
20.87,0.9679832603055157,-0.4661715327735453,0.6111111111111112
20.88,0.9632682041506403,-0.47684353134863067,0.6111111111111112
20.89,0.9584463160201152,-0.48753773512363385,0.6111111111111112
20.900000000000002,0.9535173794080984,-0.4982530561088298,0.6111111111111112
20.91,0.9484811883405619,-0.5089883883191483,0.6111111111111112
20.92,0.9433375483426751,-0.5197426072215422,0.6111111111111112
20.93,0.9380862764697205,-0.5305145697142186,0.6111111111111112
20.94,0.9327272013070795,-0.5413031141266699,0.6111111111111112
20.95,0.9272601629702472,-0.5521070602196425,0.6111111111111112
20.96,0.9216850131180189,-0.5629252091813797,0.6111111111111112
20.97,0.9160016158796431,-0.5737563432464079,0.6111111111111112
20.98,0.9102098474227607,-0.5845992255801364,0.6111111111111112
20.990000000000002,0.9043095963385049,-0.5954526004505706,0.6111111111111112
21.0,0.8983007641861722,-0.6063151931375642,0.6111111111111112
21.01,0.8921832654932147,-0.6171857099328313,0.6111111111111112
21.02,0.885957027755256,-0.6280628381399191,0.6111111111111112
21.03,0.8796219914360731,-0.638945246074239,0.6111111111111112
21.04,0.8731781101298316,-0.6498315830935006,0.6111111111111112
21.05,0.8666253515905065,-0.6607204795318193,0.6111111111111112
21.06,0.8599636968594978,-0.6716105464029841,0.6111111111111112
21.07,0.8531931412006446,-0.6825003759931012,0.6111111111111112
21.080000000000002,0.8463136942949288,-0.6933885419311835,0.6111111111111112
21.09,0.8393253802404679,-0.7042735991891628,0.6111111111111112
21.1,0.8322282375525085,-0.7151540840819007,0.6111111111111112
21.11,0.8250223191634428,-0.7260285142671621,0.6111111111111112
21.12,0.8177076928497259,-0.7368953890916262,0.6111111111111112
21.13,0.8102844419141882,-0.7477531896282945,0.6111111111111112
21.14,0.8027526644947724,-0.7586003782665829,0.6111111111111112
21.150000000000002,0.7951124745086489,-0.7694353999994388,0.6111111111111112
21.16,0.7873640016907688,-0.7802566824648041,0.6111111111111112
21.17,0.7795073915938561,-0.7910626359456265,0.6111111111111112
21.18,0.7715428055884261,-0.8018516533698333,0.6111111111111112
21.19,0.7634704208627638,-0.8126221103103611,0.6111111111111112
21.2,0.7552904310795711,-0.8233723661088522,0.6111111111111112
21.21,0.7470030466011348,-0.8341007633116504,0.6111111111111112
21.22,0.7386084941798874,-0.8448056277866085,0.6111111111111112
21.23,0.7301070176578702,-0.8554852705515922,0.6111111111111112
21.240000000000002,0.7214988779680961,-0.8661379877773346,0.6111111111111112
21.25,0.7127843531345398,-0.8767620607874484,0.6111111111111112
21.26,0.7039637382721289,-0.8873557560584361,0.6111111111111112
21.27,0.6950373455867757,-0.8979173252197058,0.6111111111111112
21.28,0.6860055050191126,-0.908445007142322,0.6111111111111112
21.29,0.6768685643871418,-0.9189370267065894,0.6111111111111112
21.3,0.6676268891436012,-0.929391595295042,0.6111111111111112
21.31,0.6582808628730868,-0.9398069133808058,0.6111111111111112
21.32,0.6488308872920256,-0.9501811705276288,0.6111111111111112
21.330000000000002,0.639277382248699,-0.960512545389855,0.6111111111111112
21.34,0.6296207857232329,-0.9707992057124353,0.6111111111111112
21.35,0.6198615538275877,-0.9810393083309391,0.6111111111111112
21.36,0.6100001611549891,-0.9912310015219394,0.6111111111111112
21.37,0.6000371012537187,-1.0013724251090677,0.6111111111111112
